transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud
6270,157,213,529,1080.99,18,Monday,46.17,0,0,GPay,Failed,DTH Recharge,Windows,Patna,Bihar,Khammam,Telangana,0
6271,1813,449,124,4115.46,15,Monday,-62.35,1,0,GPay,Failed,Electricity Bill,Android,Jamnagar,Gujarat,Dewas,Madhya Pradesh,0
6272,1291,1321,741,4292.24,7,Sunday,64.54,1,0,GPay,Completed,Online Shopping,iOS,Muzaffarpur,Bihar,Vijayawada,Andhra Pradesh,0
6273,1346,1360,750,1330.57,0,Wednesday,-59.21,0,1,GPay,Completed,Mobile Recharge,Windows,Gandhidham,Gujarat,Alwar,Rajasthan,0
6274,864,368,556,3589.44,23,Saturday,-98.33,1,1,PhonePe,Failed,Mobile Recharge,Android,Junagadh,Gujarat,Ambattur,Tamil Nadu,0
6275,1585,926,498,2286.93,15,Friday,11.3,0,0,BHIM,Completed,Gas Bill,iOS,Meerut,Uttar Pradesh,Avadi,Tamil Nadu,0
6276,573,582,429,4640.44,19,Sunday,31.22,1,0,Paytm,Completed,Electricity Bill,Windows,Bhagalpur,Bihar,Jamshedpur,Jharkhand,0
6277,1480,1298,739,1367.45,12,Wednesday,38.11,0,0,BHIM,Failed,Education Fees,Android,Firozabad,Uttar Pradesh,Jamshedpur,Jharkhand,0
6278,1406,967,30,4037.78,1,Monday,81.45,1,1,PhonePe,Completed,Water Bill,Android,Mangalore,Karnataka,Ozhukarai,Puducherry,1
6279,1631,314,991,2318.72,5,Monday,8.18,0,1,GPay,Pending,Healthcare Services,Windows,Udaipur,Rajasthan,Nashik,Maharashtra,0
6280,1690,823,195,1958.83,2,Tuesday,52.93,0,1,GPay,Failed,Travel Booking,iOS,Kalyan-Dombivli,Maharashtra,Loni,Uttar Pradesh,0
6281,1476,219,280,2694.34,1,Friday,-49.57,0,1,GPay,Pending,Travel Booking,Windows,Lucknow,Uttar Pradesh,Bhiwandi,Maharashtra,0
6282,665,495,157,3259.94,13,Wednesday,-65.53,1,0,BHIM,Completed,Water Bill,MacOS,Khammam,Telangana,Tumkur,Karnataka,0
6283,534,706,811,352.74,20,Saturday,84.29,0,0,GPay,Failed,Gas Bill,iOS,Durg,Chhattisgarh,Kadapa,Andhra Pradesh,0
6284,836,178,976,2120.16,0,Monday,-25.37,0,1,Paytm,Failed,Online Shopping,MacOS,Nizamabad,Telangana,Asansol,West Bengal,0
6285,1075,1421,622,246.63,17,Thursday,-91.35,0,0,Paytm,Completed,Education Fees,Windows,Jamshedpur,Jharkhand,Rohtak,Haryana,1
6286,1780,30,605,4131.46,16,Wednesday,-32.12,1,0,PhonePe,Completed,DTH Recharge,Android,Ahmedabad,Gujarat,Durg,Chhattisgarh,0
6287,24,773,944,4270.29,19,Sunday,-65.28,1,0,Paytm,Pending,Mobile Recharge,Android,Madurai,Tamil Nadu,Bijapur,Karnataka,0
6288,47,1220,688,2175.11,23,Saturday,60.38,0,1,Paytm,Completed,Online Shopping,Windows,Tiruchirappalli,Tamil Nadu,Kochi,Kerala,0
6289,1663,590,547,2666.1,23,Monday,-0.85,0,1,BHIM,Completed,Mobile Recharge,MacOS,Bihar Sharif,Bihar,Puducherry,Puducherry,0
6290,904,825,536,1068.82,9,Monday,-13.27,0,0,PhonePe,Failed,Online Shopping,MacOS,South Dumdum,West Bengal,Patiala,Punjab,0
6291,1302,75,625,1104.54,23,Friday,-28.96,0,1,PhonePe,Completed,Travel Booking,MacOS,Rohtak,Haryana,Farrukhabad,Uttar Pradesh,0
6292,953,960,282,1075.96,8,Sunday,-40.51,0,0,BHIM,Pending,DTH Recharge,MacOS,Ludhiana,Punjab,Agartala,Tripura,1
6293,110,657,347,3475.05,9,Friday,34.42,1,0,Paytm,Completed,Electricity Bill,iOS,Nashik,Maharashtra,Pune,Maharashtra,0
6294,1671,596,885,3626.07,4,Wednesday,95.02,1,1,PhonePe,Pending,DTH Recharge,Android,Hubli-Dharwad,Karnataka,Agra,Uttar Pradesh,0
6295,1275,866,713,4897.46,9,Monday,-28.76,1,0,PhonePe,Failed,Food Delivery,Windows,Amravati,Maharashtra,Faridabad,Haryana,0
6296,1564,298,401,612.62,13,Saturday,49.06,0,0,GPay,Completed,Education Fees,iOS,Indore,Madhya Pradesh,Karimnagar,Telangana,0
6297,781,426,925,230.88,20,Monday,40.54,0,0,PhonePe,Completed,Mobile Recharge,MacOS,Latur,Maharashtra,Tiruppur,Tamil Nadu,0
6298,962,971,982,1859.53,14,Monday,-41.92,0,0,BHIM,Completed,Healthcare Services,iOS,Patna,Bihar,Howrah,West Bengal,1
6299,185,1062,891,2350.06,6,Friday,-20.14,0,0,BHIM,Completed,Travel Booking,MacOS,Jodhpur,Rajasthan,Kamarhati,West Bengal,0
6300,163,1044,559,2192.61,15,Friday,43.34,0,0,GPay,Failed,Healthcare Services,Android,Kakinada,Andhra Pradesh,Firozabad,Uttar Pradesh,0
6301,1126,153,842,3234.0,0,Friday,90.89,1,1,PhonePe,Completed,Gas Bill,iOS,Ujjain,Madhya Pradesh,Dhule,Maharashtra,0
6302,1587,397,479,3700.67,23,Sunday,12.07,1,1,Paytm,Completed,Food Delivery,Android,Faridabad,Haryana,Rampur,Uttar Pradesh,1
6303,1431,449,734,2161.38,5,Thursday,-25.77,0,1,PhonePe,Pending,Electricity Bill,iOS,Belgaum,Karnataka,Aizawl,Mizoram,0
6304,1635,1419,826,3795.49,6,Friday,-36.53,1,0,BHIM,Failed,DTH Recharge,Windows,Chandrapur,Maharashtra,Mau,Uttar Pradesh,1
6305,1716,956,22,1556.83,19,Friday,38.47,0,0,Paytm,Completed,Travel Booking,iOS,Bhatpara,West Bengal,Latur,Maharashtra,0
6306,919,541,979,3253.04,9,Sunday,20.02,1,0,PhonePe,Failed,Healthcare Services,Windows,Lucknow,Uttar Pradesh,Aurangabad,Maharashtra,1
6307,263,508,593,516.57,21,Friday,-71.0,0,0,BHIM,Failed,Electricity Bill,Android,Farrukhabad,Uttar Pradesh,Bhagalpur,Bihar,1
6308,554,328,851,2945.96,14,Saturday,18.32,0,0,PhonePe,Completed,Gas Bill,Android,Bhagalpur,Bihar,Agartala,Tripura,0
6309,556,1389,449,4586.66,1,Saturday,8.1,1,1,Paytm,Pending,Travel Booking,Windows,Bhilai,Chhattisgarh,Begusarai,Bihar,0
6310,444,809,277,1840.03,3,Monday,50.41,0,1,PhonePe,Completed,Gas Bill,MacOS,Mau,Uttar Pradesh,Jabalpur,Madhya Pradesh,0
6311,817,497,131,3787.74,13,Friday,88.5,1,0,BHIM,Pending,Electricity Bill,Windows,Indore,Madhya Pradesh,Bhatpara,West Bengal,0
6312,586,77,864,340.12,21,Tuesday,-99.24,0,0,GPay,Completed,Gas Bill,Android,Tirupati,Andhra Pradesh,Firozabad,Uttar Pradesh,0
6313,1210,1426,857,23.82,20,Sunday,35.78,0,0,BHIM,Failed,Electricity Bill,Windows,Kolkata,West Bengal,Akola,Maharashtra,0
6314,1872,1351,254,4113.5,21,Sunday,13.24,1,0,BHIM,Completed,Healthcare Services,iOS,Thoothukudi,Tamil Nadu,Khammam,Telangana,1
6315,796,1308,716,2986.9,18,Wednesday,42.92,0,0,BHIM,Failed,Gas Bill,MacOS,Jabalpur,Madhya Pradesh,Bihar Sharif,Bihar,0
6316,1940,1228,645,3294.88,0,Sunday,45.79,1,1,PhonePe,Pending,Online Shopping,iOS,Dhanbad,Jharkhand,Ahmedabad,Gujarat,0
6317,1939,1433,250,4525.74,5,Tuesday,-62.15,1,1,GPay,Completed,Travel Booking,MacOS,Firozabad,Uttar Pradesh,Hyderabad,Telangana,0
6318,12,1039,932,3951.4,3,Sunday,-70.02,1,1,GPay,Pending,Mobile Recharge,Android,Rajkot,Gujarat,Bathinda,Punjab,0
6319,535,810,494,2056.43,1,Tuesday,77.03,0,1,Paytm,Pending,Mobile Recharge,Android,Mirzapur,Uttar Pradesh,Saharanpur,Uttar Pradesh,0
6320,297,1320,225,3243.74,18,Sunday,-6.79,1,0,GPay,Pending,Electricity Bill,MacOS,Navi Mumbai,Maharashtra,Belgaum,Karnataka,0
6321,1700,1353,295,1656.86,23,Monday,-4.17,0,1,GPay,Failed,Electricity Bill,iOS,Rewa,Madhya Pradesh,Tirunelveli,Tamil Nadu,0
6322,262,1092,906,3309.46,0,Monday,73.12,1,1,PhonePe,Completed,Water Bill,iOS,South Dumdum,West Bengal,Durgapur,West Bengal,1
6323,1771,360,872,2517.02,7,Tuesday,2.75,0,0,Paytm,Failed,DTH Recharge,MacOS,Udaipur,Rajasthan,Hubli-Dharwad,Karnataka,0
6324,1865,1476,604,3038.11,17,Saturday,7.09,1,0,PhonePe,Pending,Electricity Bill,Android,Tiruppur,Tamil Nadu,Durg,Chhattisgarh,0
6325,1603,1171,677,1115.21,2,Thursday,37.42,0,1,BHIM,Pending,Electricity Bill,MacOS,Rajpur Sonarpur,West Bengal,Ajmer,Rajasthan,0
6326,645,224,574,686.57,9,Sunday,64.88,0,0,PhonePe,Pending,Food Delivery,MacOS,Salem,Tamil Nadu,Hyderabad,Telangana,0
6327,676,787,6,1346.11,10,Saturday,30.39,0,0,PhonePe,Completed,Travel Booking,iOS,Anantapur,Andhra Pradesh,Chandigarh,Chandigarh,0
6328,485,1494,878,4381.26,23,Tuesday,-96.63,1,1,PhonePe,Failed,Travel Booking,MacOS,Malegaon,Maharashtra,Dhule,Maharashtra,1
6329,22,1262,704,2862.17,5,Monday,-53.84,0,1,BHIM,Completed,Online Shopping,Windows,Hapur,Uttar Pradesh,Cuttack,Odisha,0
6330,669,751,41,945.1,1,Saturday,55.99,0,1,BHIM,Failed,Food Delivery,Android,Bhilwara,Rajasthan,Barasat,West Bengal,0
6331,78,1411,725,4006.48,9,Sunday,-40.04,1,0,PhonePe,Completed,Healthcare Services,Windows,Jodhpur,Rajasthan,Durg,Chhattisgarh,0
6332,451,81,239,1855.6,15,Friday,31.29,0,0,GPay,Failed,Gas Bill,Windows,Vadodara,Gujarat,Mumbai,Maharashtra,0
6333,249,1186,109,4049.04,4,Saturday,76.26,1,1,BHIM,Completed,Travel Booking,MacOS,Karnal,Haryana,Gorakhpur,Uttar Pradesh,1
6334,768,224,992,909.12,17,Tuesday,-42.5,0,0,GPay,Completed,Food Delivery,MacOS,Gulbarga,Karnataka,Kamarhati,West Bengal,0
6335,1526,1182,382,636.61,13,Monday,-64.22,0,0,GPay,Completed,Healthcare Services,Android,Bareilly,Uttar Pradesh,Vadodara,Gujarat,0
6336,1478,248,212,1574.16,16,Sunday,77.42,0,0,PhonePe,Failed,Electricity Bill,iOS,Kurnool,Andhra Pradesh,Tiruvottiyur,Tamil Nadu,0
6337,580,383,823,861.15,11,Thursday,-80.03,0,0,PhonePe,Completed,Healthcare Services,MacOS,Kulti,West Bengal,Ajmer,Rajasthan,1
6338,804,191,54,1697.97,5,Tuesday,36.51,0,1,GPay,Failed,Online Shopping,Android,Begusarai,Bihar,Dewas,Madhya Pradesh,0
6339,674,1251,491,4065.53,13,Sunday,71.2,1,0,Paytm,Completed,Online Shopping,iOS,Mira-Bhayandar,Maharashtra,Imphal,Manipur,0
6340,1636,601,955,4203.48,4,Saturday,42.34,1,1,PhonePe,Pending,Online Shopping,iOS,Pimpri-Chinchwad,Maharashtra,Satna,Madhya Pradesh,0
6341,1409,1447,126,4344.26,3,Wednesday,-2.9,1,1,BHIM,Failed,Water Bill,iOS,Imphal,Manipur,Karnal,Haryana,1
6342,1218,1343,766,1382.51,11,Wednesday,84.3,0,0,GPay,Pending,DTH Recharge,iOS,Rohtak,Haryana,Kalyan-Dombivli,Maharashtra,0
6343,1415,914,477,549.32,4,Thursday,84.86,0,1,GPay,Pending,DTH Recharge,MacOS,Khammam,Telangana,Ratlam,Madhya Pradesh,0
6344,1381,1147,530,3322.93,8,Sunday,-23.91,1,0,GPay,Pending,Education Fees,Android,Aligarh,Uttar Pradesh,Akola,Maharashtra,1
6345,1290,53,631,3527.98,12,Tuesday,-61.91,1,0,PhonePe,Completed,Food Delivery,iOS,Etawah,Uttar Pradesh,Purnia,Bihar,0
6346,1328,1413,602,4930.89,9,Monday,45.92,1,0,BHIM,Pending,Education Fees,iOS,Aurangabad,Maharashtra,Amritsar,Punjab,1
6347,776,719,422,473.82,4,Sunday,52.38,0,1,BHIM,Failed,DTH Recharge,iOS,Rajahmundry,Andhra Pradesh,Eluru,Andhra Pradesh,0
6348,1830,292,476,95.64,6,Wednesday,-54.34,0,0,Paytm,Failed,Healthcare Services,iOS,Kolkata,West Bengal,Jamshedpur,Jharkhand,0
6349,268,658,817,3736.3,10,Saturday,-38.1,1,0,PhonePe,Failed,Mobile Recharge,MacOS,Thrissur,Kerala,Bhiwandi,Maharashtra,0
6350,1651,90,692,2781.18,8,Wednesday,73.33,0,0,PhonePe,Pending,Food Delivery,MacOS,Jalgaon,Maharashtra,Ahmedabad,Gujarat,0
6351,1695,238,774,4765.88,19,Saturday,-72.71,1,0,GPay,Failed,Healthcare Services,MacOS,Patna,Bihar,Baranagar,West Bengal,0
6352,592,93,396,3751.6,12,Tuesday,-14.29,1,0,GPay,Pending,Education Fees,MacOS,Firozabad,Uttar Pradesh,Howrah,West Bengal,0
6353,1345,524,2,3983.59,7,Sunday,49.69,1,0,GPay,Pending,DTH Recharge,Android,Thrissur,Kerala,Meerut,Uttar Pradesh,1
6354,1633,1108,269,2037.95,13,Sunday,-41.92,0,0,GPay,Completed,DTH Recharge,MacOS,Shahjahanpur,Uttar Pradesh,Kirari Suleman Nagar,Delhi,0
6355,1447,899,563,4879.87,10,Monday,-31.7,1,0,GPay,Pending,Mobile Recharge,Android,Avadi,Tamil Nadu,Firozabad,Uttar Pradesh,0
6356,1255,945,694,2908.59,18,Sunday,-65.95,0,0,GPay,Completed,Mobile Recharge,MacOS,Kalyan-Dombivli,Maharashtra,Berhampur,Odisha,0
6357,643,500,679,960.45,20,Saturday,-40.45,0,0,Paytm,Completed,Gas Bill,Android,Purnia,Bihar,Mangalore,Karnataka,0
6358,856,1232,255,252.89,13,Monday,42.44,0,0,PhonePe,Completed,Food Delivery,Android,Tiruppur,Tamil Nadu,Tiruppur,Tamil Nadu,0
6359,1031,699,705,1816.77,7,Tuesday,-48.25,0,0,PhonePe,Failed,Gas Bill,iOS,Shivamogga,Karnataka,Kanpur,Uttar Pradesh,0
6360,388,529,262,4038.51,18,Tuesday,-12.58,1,0,GPay,Failed,Education Fees,Android,Kanpur,Uttar Pradesh,Jhansi,Uttar Pradesh,0
6361,162,1196,835,1219.23,14,Tuesday,21.14,0,0,BHIM,Failed,Online Shopping,iOS,Bharatpur,Rajasthan,Gorakhpur,Uttar Pradesh,0
6362,515,608,771,2816.92,2,Sunday,77.55,0,1,Paytm,Failed,Healthcare Services,Windows,Kochi,Kerala,New Delhi,Delhi,1
6363,1215,762,161,4703.15,5,Wednesday,-82.63,1,1,Paytm,Pending,DTH Recharge,Android,Mau,Uttar Pradesh,Belgaum,Karnataka,0
6364,149,201,826,4267.2,17,Friday,85.82,1,0,BHIM,Failed,Water Bill,Windows,Bihar Sharif,Bihar,Bharatpur,Rajasthan,1
6365,1863,270,189,3178.5,3,Wednesday,-32.99,1,1,PhonePe,Failed,Electricity Bill,Windows,North Dumdum,West Bengal,Howrah,West Bengal,0
6366,1789,607,751,3707.37,17,Monday,-99.3,1,0,BHIM,Pending,Healthcare Services,MacOS,Bellary,Karnataka,Dewas,Madhya Pradesh,1
6367,1687,1325,451,4862.22,5,Saturday,6.29,1,1,GPay,Pending,Food Delivery,Windows,Sonipat,Haryana,Tumkur,Karnataka,0
6368,138,890,202,4590.68,21,Thursday,-97.32,1,0,PhonePe,Failed,Education Fees,Android,Junagadh,Gujarat,Kadapa,Andhra Pradesh,1
6369,1475,1155,128,524.41,14,Monday,74.21,0,0,Paytm,Completed,Mobile Recharge,Android,Vijayawada,Andhra Pradesh,Rajkot,Gujarat,0
6370,781,327,251,4892.14,16,Tuesday,-24.8,1,0,GPay,Pending,Gas Bill,iOS,Latur,Maharashtra,Ludhiana,Punjab,0
6371,800,457,913,242.77,13,Saturday,35.99,0,0,BHIM,Completed,Healthcare Services,Android,Bhubaneswar,Odisha,Jalandhar,Punjab,0
6372,415,655,232,4110.13,21,Monday,-97.46,1,0,GPay,Pending,Gas Bill,Windows,Bellary,Karnataka,Jammu,Jammu and Kashmir,0
6373,1715,675,858,4658.63,2,Tuesday,95.14,1,1,Paytm,Pending,Mobile Recharge,Android,Bardhaman,West Bengal,Nashik,Maharashtra,0
6374,697,1268,978,976.67,18,Friday,35.89,0,0,PhonePe,Failed,Travel Booking,MacOS,Jalgaon,Maharashtra,Ambarnath,Maharashtra,0
6375,755,972,892,508.2,13,Friday,-21.39,0,0,BHIM,Failed,Healthcare Services,MacOS,Dhule,Maharashtra,Amravati,Maharashtra,0
6376,1885,746,490,2010.58,8,Saturday,-97.27,0,0,BHIM,Pending,Mobile Recharge,Android,Siliguri,West Bengal,Kolhapur,Maharashtra,1
6377,733,697,521,579.88,3,Sunday,-88.86,0,1,BHIM,Pending,Water Bill,Android,South Dumdum,West Bengal,Varanasi,Uttar Pradesh,0
6378,942,1169,400,1404.22,4,Friday,16.93,0,1,PhonePe,Completed,Electricity Bill,Android,Ratlam,Madhya Pradesh,Jalna,Maharashtra,0
6379,465,638,336,4587.41,9,Thursday,0.65,1,0,PhonePe,Failed,Gas Bill,Windows,Kochi,Kerala,South Dumdum,West Bengal,1
6380,852,381,966,2220.45,14,Tuesday,26.17,0,0,BHIM,Pending,Gas Bill,MacOS,Malegaon,Maharashtra,Dewas,Madhya Pradesh,1
6381,458,1433,254,579.75,22,Wednesday,91.12,0,0,BHIM,Completed,Travel Booking,iOS,Muzaffarnagar,Uttar Pradesh,Raichur,Karnataka,0
6382,979,785,792,1414.5,15,Monday,99.62,0,0,GPay,Completed,Education Fees,Android,Mathura,Uttar Pradesh,Ambattur,Tamil Nadu,1
6383,1907,1122,802,4036.84,16,Sunday,32.71,1,0,BHIM,Failed,DTH Recharge,Windows,Surat,Gujarat,Arrah,Bihar,0
6384,1286,1389,646,1911.0,13,Sunday,10.84,0,0,GPay,Pending,Travel Booking,Android,Sikar,Rajasthan,Kamarhati,West Bengal,0
6385,13,1072,685,1530.09,16,Sunday,59.83,0,0,Paytm,Pending,Travel Booking,iOS,Mangalore,Karnataka,Bhatpara,West Bengal,1
6386,1796,416,732,3900.61,9,Saturday,-19.05,1,0,Paytm,Failed,Water Bill,MacOS,Chandrapur,Maharashtra,Amritsar,Punjab,1
6387,1876,1274,723,2051.1,0,Tuesday,49.56,0,1,GPay,Completed,Gas Bill,iOS,Mirzapur,Uttar Pradesh,Panihati,West Bengal,0
6388,858,937,238,3880.43,20,Thursday,-91.14,1,0,GPay,Failed,Online Shopping,MacOS,Prayagraj,Uttar Pradesh,Malegaon,Maharashtra,1
6389,1020,1394,507,2068.16,3,Monday,42.5,0,1,PhonePe,Completed,Online Shopping,MacOS,Pimpri-Chinchwad,Maharashtra,Ratlam,Madhya Pradesh,0
6390,942,1431,443,4008.98,20,Saturday,97.97,1,0,BHIM,Failed,DTH Recharge,iOS,Ratlam,Madhya Pradesh,Sangli-Miraj & Kupwad,Maharashtra,1
6391,854,523,29,551.01,15,Tuesday,42.68,0,0,PhonePe,Pending,Electricity Bill,Windows,Alwar,Rajasthan,Coimbatore,Tamil Nadu,0
6392,1675,401,151,2243.47,20,Thursday,-46.67,0,0,Paytm,Failed,Mobile Recharge,Android,Ahmednagar,Maharashtra,Siliguri,West Bengal,0
6393,933,882,278,1506.96,12,Friday,5.06,0,0,PhonePe,Completed,Food Delivery,Android,Begusarai,Bihar,South Dumdum,West Bengal,1
6394,1881,1322,490,1019.0,8,Friday,27.56,0,0,GPay,Completed,Travel Booking,Android,Kadapa,Andhra Pradesh,Nizamabad,Telangana,1
6395,453,1295,245,3821.3,1,Friday,93.89,1,1,GPay,Pending,Electricity Bill,MacOS,Jammu,Jammu and Kashmir,Jammu,Jammu and Kashmir,1
6396,1690,509,663,434.21,9,Monday,7.11,0,0,GPay,Pending,Healthcare Services,iOS,Kalyan-Dombivli,Maharashtra,Chandrapur,Maharashtra,0
6397,118,814,583,1538.62,6,Tuesday,23.57,0,0,BHIM,Completed,Healthcare Services,Android,Belgaum,Karnataka,Ambarnath,Maharashtra,0
6398,854,1172,89,68.25,7,Monday,8.51,0,0,GPay,Completed,Water Bill,Android,Alwar,Rajasthan,Lucknow,Uttar Pradesh,0
6399,1792,735,318,3280.05,16,Wednesday,-94.35,1,0,PhonePe,Failed,Food Delivery,iOS,Etawah,Uttar Pradesh,Kakinada,Andhra Pradesh,1
6400,1577,549,338,2029.43,20,Tuesday,28.46,0,0,BHIM,Pending,DTH Recharge,Windows,Ozhukarai,Puducherry,Vadodara,Gujarat,0
6401,1638,8,992,2631.33,8,Wednesday,-61.24,0,0,PhonePe,Pending,Online Shopping,MacOS,Bhatpara,West Bengal,Jamnagar,Gujarat,0
6402,1290,27,298,4589.57,3,Saturday,-37.1,1,1,GPay,Failed,Online Shopping,MacOS,Etawah,Uttar Pradesh,Bilaspur,Chhattisgarh,0
6403,1781,1393,597,3542.37,13,Tuesday,-49.38,1,0,BHIM,Failed,Mobile Recharge,Android,Sangli-Miraj & Kupwad,Maharashtra,Erode,Tamil Nadu,0
6404,347,615,782,334.17,23,Friday,-56.9,0,1,PhonePe,Pending,Mobile Recharge,iOS,Bareilly,Uttar Pradesh,Avadi,Tamil Nadu,0
6405,939,1164,705,1407.11,15,Friday,72.69,0,0,PhonePe,Failed,Travel Booking,iOS,North Dumdum,West Bengal,Siliguri,West Bengal,0
6406,690,1109,928,2188.83,23,Tuesday,62.47,0,1,GPay,Failed,Electricity Bill,iOS,Gorakhpur,Uttar Pradesh,Jhansi,Uttar Pradesh,0
6407,1212,1230,246,3832.15,21,Monday,40.03,1,0,PhonePe,Completed,Healthcare Services,iOS,Mirzapur,Uttar Pradesh,Davanagere,Karnataka,0
6408,1311,1061,180,3200.95,20,Sunday,-15.08,1,0,Paytm,Failed,Water Bill,iOS,Bardhaman,West Bengal,Ambattur,Tamil Nadu,0
6409,735,227,142,4153.95,3,Saturday,23.46,1,1,GPay,Completed,Education Fees,iOS,Bhilai,Chhattisgarh,Rajpur Sonarpur,West Bengal,1
6410,1994,944,504,4172.9,20,Sunday,-20.8,1,0,PhonePe,Failed,Education Fees,Android,Bathinda,Punjab,Tiruchirappalli,Tamil Nadu,1
6411,1170,1300,686,3644.39,2,Thursday,79.95,1,1,BHIM,Failed,Gas Bill,Android,Tirunelveli,Tamil Nadu,Lucknow,Uttar Pradesh,0
6412,1386,70,898,4975.75,13,Monday,-14.32,1,0,Paytm,Completed,Education Fees,MacOS,Varanasi,Uttar Pradesh,Mysore,Karnataka,0
6413,1489,659,783,1310.15,0,Tuesday,-61.13,0,1,PhonePe,Completed,Healthcare Services,Windows,Bokaro,Jharkhand,Aurangabad,Maharashtra,0
6414,182,355,404,3085.12,4,Tuesday,64.03,1,1,Paytm,Pending,Water Bill,MacOS,Muzaffarpur,Bihar,Muzaffarpur,Bihar,0
6415,6,779,517,2254.73,10,Monday,-73.38,0,0,PhonePe,Failed,DTH Recharge,Windows,Mira-Bhayandar,Maharashtra,Shivamogga,Karnataka,0
6416,920,69,146,1548.98,1,Friday,37.52,0,1,Paytm,Pending,DTH Recharge,iOS,Aligarh,Uttar Pradesh,Ambattur,Tamil Nadu,0
6417,1825,245,692,3196.49,20,Sunday,40.36,1,0,GPay,Pending,Mobile Recharge,MacOS,Indore,Madhya Pradesh,Rohtak,Haryana,0
6418,1569,1380,592,2870.62,11,Monday,-7.03,0,0,BHIM,Failed,Gas Bill,Android,Arrah,Bihar,Lucknow,Uttar Pradesh,0
6419,1657,1201,3,4661.21,14,Monday,84.01,1,0,Paytm,Failed,Gas Bill,Windows,Aurangabad,Maharashtra,Belgaum,Karnataka,1
6420,1926,743,138,95.42,6,Wednesday,35.78,0,0,PhonePe,Pending,Mobile Recharge,MacOS,New Delhi,Delhi,Guntur,Andhra Pradesh,1
6421,1729,497,655,950.49,4,Wednesday,-54.4,0,1,PhonePe,Completed,Electricity Bill,Windows,Begusarai,Bihar,Pimpri-Chinchwad,Maharashtra,0
6422,876,1032,290,2712.89,18,Tuesday,-17.79,0,0,BHIM,Completed,DTH Recharge,MacOS,Varanasi,Uttar Pradesh,Salem,Tamil Nadu,0
6423,702,59,213,2002.35,8,Saturday,1.52,0,0,Paytm,Completed,Online Shopping,MacOS,Coimbatore,Tamil Nadu,Dhanbad,Jharkhand,0
6424,1528,19,282,1651.14,12,Sunday,94.54,0,0,PhonePe,Failed,Healthcare Services,MacOS,Shahjahanpur,Uttar Pradesh,Nellore,Andhra Pradesh,1
6425,1351,883,539,365.72,10,Monday,-86.96,0,0,PhonePe,Completed,Gas Bill,Windows,Indore,Madhya Pradesh,Panipat,Haryana,1
6426,1297,774,508,1169.32,4,Sunday,94.56,0,1,Paytm,Pending,Water Bill,iOS,Eluru,Andhra Pradesh,Shivamogga,Karnataka,0
6427,792,776,960,1996.74,18,Thursday,-74.26,0,0,BHIM,Failed,Electricity Bill,MacOS,Hyderabad,Telangana,Bellary,Karnataka,0
6428,1516,1000,214,4503.14,2,Friday,91.47,1,1,BHIM,Completed,DTH Recharge,Windows,Kozhikode,Kerala,Hyderabad,Telangana,0
6429,1736,886,870,3318.72,21,Wednesday,-96.63,1,0,Paytm,Failed,Online Shopping,Android,Ajmer,Rajasthan,Mira-Bhayandar,Maharashtra,1
6430,762,1378,337,4498.59,0,Wednesday,51.31,1,1,GPay,Pending,Healthcare Services,MacOS,Solapur,Maharashtra,Firozabad,Uttar Pradesh,0
6431,336,1143,252,2697.17,16,Sunday,-4.12,0,0,Paytm,Failed,Education Fees,Windows,Bhavnagar,Gujarat,Satna,Madhya Pradesh,0
6432,97,1191,273,1742.36,23,Monday,-43.7,0,1,PhonePe,Completed,Online Shopping,MacOS,Patna,Bihar,Alwar,Rajasthan,0
6433,1526,1047,605,2605.66,20,Thursday,65.99,0,0,PhonePe,Completed,Online Shopping,Android,Bareilly,Uttar Pradesh,Delhi,Delhi,0
6434,1581,1466,480,4998.77,3,Monday,-54.13,1,1,Paytm,Completed,Food Delivery,MacOS,Kota,Rajasthan,Baranagar,West Bengal,0
6435,1570,770,590,4308.85,6,Friday,40.84,1,0,BHIM,Completed,Water Bill,Windows,Meerut,Uttar Pradesh,Bangalore,Karnataka,1
6436,1209,1055,246,3683.28,10,Friday,71.1,1,0,BHIM,Pending,DTH Recharge,iOS,Ajmer,Rajasthan,Loni,Uttar Pradesh,0
6437,1295,404,112,1086.27,13,Saturday,79.58,0,0,GPay,Pending,Healthcare Services,Android,Parbhani,Maharashtra,Rewa,Madhya Pradesh,0
6438,1619,1292,82,204.59,10,Saturday,56.14,0,0,BHIM,Failed,Water Bill,MacOS,Gopalpur,Odisha,Mathura,Uttar Pradesh,0
6439,1336,1363,823,3426.28,14,Saturday,40.52,1,0,GPay,Failed,Online Shopping,MacOS,Karnal,Haryana,Ulhasnagar,Maharashtra,1
6440,1200,352,917,538.65,4,Monday,9.28,0,1,PhonePe,Failed,Education Fees,Windows,Kirari Suleman Nagar,Delhi,Amravati,Maharashtra,0
6441,669,1172,178,2865.85,2,Saturday,-80.45,0,1,GPay,Failed,Water Bill,MacOS,Bhilwara,Rajasthan,Sagar,Madhya Pradesh,0
6442,1068,985,399,1285.67,9,Thursday,-24.02,0,0,BHIM,Failed,Food Delivery,MacOS,Kollam,Kerala,Dewas,Madhya Pradesh,0
