transaction_id,user_id,merchant_id,device_id,amount,hour,day_of_week,transaction_amount_deviation,is_high_value,is_odd_hour,upi_channel,transaction_status,merchant_category,device_os,default_city,default_state,transaction_city,transaction_state,fraud,transaction_date,transaction_time,
6455,920,549,353,19970.28,21,Wednesday,45.06,1,0,PhonePe,Pending,Utilities,Android,Aligarh,Uttar Pradesh,Farrukhabad,Uttar Pradesh,0,6/21/2023,9:37:28 PM,
6456,37,1098,566,10385.06,7,Friday,69.24,1,0,GPay,Pending,Healthcare,Android,Barasat,West Bengal,Amritsar,Punjab,0,9/29/2023,7:48:38 AM,
6457,1001,903,378,3831.74,10,Saturday,34.05,1,0,GPay,Failed,Utilities,Windows,Ulhasnagar,Maharashtra,Bhatpara,West Bengal,0,5/27/2023,10:53:48 AM,
6458,1976,1211,159,6635.95,16,Saturday,66.98,1,0,PhonePe,Pending,Utilities,Android,Puducherry,Puducherry,Malegaon,Maharashtra,0,3/18/2023,4:48:15 PM,
6459,504,972,123,6723.83,21,Friday,73.46,1,0,BHIM,Completed,Travel,Android,Ichalkaranji,Maharashtra,Ambarnath,Maharashtra,0,7/7/2023,9:41:00 PM,
6460,934,227,427,4474.97,18,Monday,36.1,1,0,PhonePe,Completed,Utilities,Android,Baranagar,West Bengal,Shivamogga,Karnataka,0,5/6/2024,6:42:35 PM,
6461,445,671,167,17752.26,20,Thursday,-34.1,1,0,PhonePe,Completed,Shopping,Android,Kurnool,Andhra Pradesh,Kulti,West Bengal,0,3/2/2023,8:19:41 PM,
6462,531,645,352,9556.64,18,Saturday,-44.34,1,0,PhonePe,Failed,Shopping,Android,Rohtak,Haryana,Satna,Madhya Pradesh,0,5/4/2024,6:15:11 PM,
6463,709,416,811,13129.91,13,Friday,37.7,1,0,GPay,Failed,Food,Android,Anantapur,Andhra Pradesh,Barasat,West Bengal,1,2/2/2024,1:01:14 PM,
6464,184,579,808,9922.59,12,Monday,98.29,1,0,BHIM,Completed,Shopping,Android,Hapur,Uttar Pradesh,Bathinda,Punjab,0,1/30/2023,12:31:21 PM,
6465,1388,1173,50,8640.79,3,Saturday,-75.86,1,1,GPay,Pending,Healthcare,Android,Tirunelveli,Tamil Nadu,Ratlam,Madhya Pradesh,0,11/25/2023,3:45:01 AM,
6466,708,690,539,7252.17,19,Sunday,82.79,1,0,BHIM,Pending,Utilities,Android,Junagadh,Gujarat,Kozhikode,Kerala,0,12/24/2023,7:41:15 PM,
6467,758,1132,106,19182.44,4,Tuesday,34.71,1,1,PayTM,Failed,Utilities,iOS,Ujjain,Madhya Pradesh,Alwar,Rajasthan,1,11/21/2023,4:40:45 AM,
6468,1341,61,45,16047.31,16,Monday,27.91,1,0,PhonePe,Pending,Utilities,Android,Kulti,West Bengal,Etawah,Uttar Pradesh,0,12/25/2023,4:54:26 PM,
6469,37,83,566,975.06,5,Monday,46.66,0,1,GPay,Failed,Shopping,Android,Barasat,West Bengal,Gurgaon,Haryana,0,1/22/2024,5:01:31 AM,
6470,1235,480,506,19035.79,9,Sunday,-97.32,1,0,GPay,Pending,Travel,iOS,Agra,Uttar Pradesh,Guntur,Andhra Pradesh,1,6/23/2024,9:40:50 AM,
6471,1357,1080,464,7976.39,0,Friday,33.97,1,1,PhonePe,Failed,Shopping,Android,Pali,Rajasthan,Visakhapatnam,Andhra Pradesh,1,3/22/2024,12:31:08 AM,
6472,885,677,41,9888.72,7,Saturday,-79.65,1,0,PhonePe,Completed,Travel,Windows,Nizamabad,Telangana,Lucknow,Uttar Pradesh,0,4/15/2023,7:17:55 AM,
6473,1823,1364,33,17589.54,5,Monday,-3.04,1,1,PhonePe,Pending,Utilities,Android,Davanagere,Karnataka,Tiruppur,Tamil Nadu,0,2/26/2024,5:40:53 AM,
6474,21,108,677,13226.57,11,Monday,-78.28,1,0,GPay,Failed,Healthcare,Android,Vijayawada,Andhra Pradesh,Jamnagar,Gujarat,1,6/12/2023,11:43:01 AM,
6475,1186,25,930,67152.73,19,Friday,53.19,1,0,BHIM,Pending,Food,Windows,Ahmednagar,Maharashtra,Rourkela,Odisha,1,4/19/2024,7:49:58 PM,
6476,728,709,906,12378.57,16,Monday,37.26,1,0,PayTM,Failed,Travel,iOS,Imphal,Manipur,Bareilly,Uttar Pradesh,0,4/24/2023,4:26:21 PM,
6477,1890,355,30,13323.26,7,Tuesday,82.66,1,0,PhonePe,Completed,Shopping,Windows,Sikar,Rajasthan,Delhi,Delhi,0,3/14/2023,7:54:14 AM,
6478,447,819,645,91495.5,5,Tuesday,46.8,1,1,PhonePe,Completed,Food,Windows,Agra,Uttar Pradesh,Navi Mumbai,Maharashtra,0,1/17/2023,5:40:00 AM,
6479,1684,1330,690,18057.34,20,Monday,73.74,1,0,GPay,Pending,Travel,Android,Junagadh,Gujarat,Rourkela,Odisha,1,8/14/2023,8:51:52 PM,
6480,209,248,859,77693.3,20,Monday,-97.33,1,0,PhonePe,Pending,Shopping,Android,Bokaro,Jharkhand,Raichur,Karnataka,1,4/1/2024,8:03:48 PM,
6481,1000,859,845,19749.93,19,Saturday,-60.39,1,0,PhonePe,Pending,Education,iOS,Begusarai,Bihar,Shivamogga,Karnataka,0,5/18/2024,7:20:16 PM,
6482,1494,497,360,9383.9,3,Friday,56.21,1,1,GPay,Failed,Utilities,Windows,Sagar,Madhya Pradesh,Latur,Maharashtra,1,6/23/2023,3:09:57 AM,
6483,1557,1400,47,36369.37,12,Friday,-57.49,1,0,PhonePe,Pending,Food,iOS,Eluru,Andhra Pradesh,Raichur,Karnataka,1,3/29/2024,12:33:55 PM,
6484,50,864,23,94347.75,8,Saturday,-80.5,1,0,PhonePe,Completed,Utilities,iOS,Erode,Tamil Nadu,Jalandhar,Punjab,1,10/21/2023,8:19:09 AM,
6485,810,484,819,18018.46,6,Sunday,-42.47,1,0,BHIM,Pending,Utilities,Android,Jaipur,Rajasthan,Imphal,Manipur,0,4/9/2023,6:59:54 AM,
6486,1281,482,592,39291.11,0,Saturday,-51,1,1,PayTM,Pending,Shopping,iOS,Noida,Uttar Pradesh,Madurai,Tamil Nadu,1,2/10/2024,12:57:25 AM,
6487,1653,887,686,52117.02,11,Friday,23.39,1,0,PhonePe,Completed,Food,Android,Faridabad,Haryana,Warangal,Telangana,0,4/28/2023,11:32:26 AM,
6488,277,1304,530,15027.98,9,Monday,-96.75,1,0,PhonePe,Completed,Utilities,Android,Akola,Maharashtra,Amritsar,Punjab,0,2/5/2024,9:36:57 AM,
6489,167,143,4,17046.29,17,Saturday,-47.1,1,0,PayTM,Completed,Travel,Android,Bardhaman,West Bengal,Tumkur,Karnataka,0,10/28/2023,5:31:40 PM,
6490,846,721,727,70531.33,14,Monday,-45.07,1,0,PhonePe,Failed,Shopping,Android,Agartala,Tripura,Kakinada,Andhra Pradesh,1,5/27/2024,2:43:45 PM,
6491,1992,1382,967,17587.69,13,Saturday,-92.46,1,0,GPay,Pending,Healthcare,Android,Imphal,Manipur,Nashik,Maharashtra,1,6/29/2024,1:57:08 PM,
6492,298,1149,353,11124.01,21,Monday,47.28,1,0,PhonePe,Completed,Utilities,Android,Jhansi,Uttar Pradesh,Puducherry,Puducherry,0,6/10/2024,9:09:50 PM,
6493,1579,498,100,14773.77,16,Tuesday,-66.88,1,0,GPay,Failed,Shopping,iOS,Patiala,Punjab,Bhopal,Madhya Pradesh,1,3/21/2023,4:06:21 PM,
6494,389,60,123,17481.01,20,Wednesday,-1.93,1,0,GPay,Completed,Shopping,Android,Durgapur,West Bengal,Anantapur,Andhra Pradesh,0,1/4/2023,8:40:03 PM,
6495,49,928,365,7465.29,4,Monday,18.8,1,1,PhonePe,Failed,Shopping,iOS,Gulbarga,Karnataka,Chennai,Tamil Nadu,1,5/29/2023,4:46:20 AM,
6496,15,892,724,10772.39,17,Monday,-43.7,1,0,PhonePe,Completed,Food,iOS,Aurangabad,Maharashtra,Mau,Uttar Pradesh,0,1/22/2024,5:00:00 PM,
6497,15,718,234,10016.38,11,Tuesday,-52.75,1,0,BHIM,Pending,Shopping,Android,Aurangabad,Maharashtra,Jalna,Maharashtra,0,8/8/2023,11:08:47 AM,
6498,1965,1004,392,9429.06,15,Monday,-51.16,1,0,GPay,Completed,Utilities,Android,Bhopal,Madhya Pradesh,Satna,Madhya Pradesh,0,6/10/2024,3:33:22 PM,
6499,995,530,661,17523.68,5,Thursday,-53.8,1,1,PhonePe,Completed,Shopping,Android,Thoothukudi,Tamil Nadu,Bihar Sharif,Bihar,0,12/14/2023,5:54:04 AM,
6500,1262,636,65,1065.89,23,Thursday,-53.08,0,1,PayTM,Completed,Utilities,iOS,Karnal,Haryana,Bhiwandi,Maharashtra,0,12/21/2023,11:32:42 PM,
6501,1432,1149,317,15728.92,1,Friday,44.12,1,1,PhonePe,Pending,Utilities,Windows,Delhi,Delhi,Bathinda,Punjab,1,3/1/2024,1:40:07 AM,
6502,1900,1201,244,20952.5,8,Thursday,7.37,1,0,PayTM,Failed,Food,Android,Rampur,Uttar Pradesh,Chandigarh,Chandigarh,1,4/4/2024,8:53:39 AM,
6503,752,843,690,15669.37,13,Friday,-70.29,1,0,PhonePe,Completed,Healthcare,Android,Akola,Maharashtra,Bangalore,Karnataka,0,3/29/2024,1:26:21 PM,
6504,101,588,658,75999.17,13,Monday,41.82,1,0,PhonePe,Failed,Utilities,Android,Firozabad,Uttar Pradesh,Noida,Uttar Pradesh,1,2/13/2023,1:34:41 PM,
6505,721,1163,448,16795.77,16,Saturday,86.27,1,0,PhonePe,Completed,Utilities,Android,Pali,Rajasthan,Bhilwara,Rajasthan,0,12/2/2023,4:49:07 PM,
6506,490,1257,376,17414.17,1,Friday,9.5,1,1,GPay,Failed,Education,Android,Jhansi,Uttar Pradesh,Sikar,Rajasthan,1,1/13/2023,1:54:59 AM,
6507,1367,743,613,11042.8,3,Tuesday,-90.96,1,1,PhonePe,Completed,Shopping,iOS,Anantapur,Andhra Pradesh,Rewa,Madhya Pradesh,0,7/25/2023,3:52:05 AM,
6508,466,702,643,88844.29,14,Thursday,-71.44,1,0,PhonePe,Failed,Healthcare,iOS,Jalna,Maharashtra,Etawah,Uttar Pradesh,1,3/2/2023,2:28:47 PM,
6509,1579,377,100,10075.34,15,Saturday,-9.87,1,0,PhonePe,Completed,Travel,iOS,Patiala,Punjab,Rajpur Sonarpur,West Bengal,0,1/27/2024,3:08:14 PM,
6510,693,1351,353,19046.53,20,Saturday,9.89,1,0,PayTM,Completed,Education,Android,Mau,Uttar Pradesh,Bhilwara,Rajasthan,0,7/29/2023,8:35:52 PM,
6511,1397,381,479,18522.49,15,Thursday,83.96,1,0,PhonePe,Failed,Travel,iOS,Latur,Maharashtra,Sangli-Miraj & Kupwad,Maharashtra,1,6/20/2024,3:14:49 PM,
6512,459,646,232,18912.68,13,Wednesday,-0.31,1,0,PhonePe,Failed,Shopping,Android,Satna,Madhya Pradesh,Bokaro,Jharkhand,1,2/7/2024,1:33:31 PM,
6513,1482,1426,502,3559.12,4,Saturday,-94.02,1,1,PhonePe,Failed,Utilities,Android,Jalandhar,Punjab,Karnal,Haryana,1,1/20/2024,4:41:42 AM,
6514,1878,1307,56,8864.52,20,Friday,-40.74,1,0,PhonePe,Completed,Shopping,iOS,Nizamabad,Telangana,Muzaffarnagar,Uttar Pradesh,0,2/16/2024,8:59:05 PM,
6515,1591,399,149,12616.12,5,Monday,25.42,1,1,BHIM,Failed,Food,Android,Tiruchirappalli,Tamil Nadu,Arrah,Bihar,1,5/8/2023,5:17:48 AM,
6516,127,1111,549,11050.57,8,Friday,20.82,1,0,BHIM,Pending,Utilities,iOS,Asansol,West Bengal,Meerut,Uttar Pradesh,0,1/20/2023,8:49:17 AM,
6517,537,151,717,3316.91,2,Wednesday,-17.77,1,1,PhonePe,Failed,Travel,Android,Raipur,Chhattisgarh,Bhilai,Chhattisgarh,0,10/25/2023,2:04:57 AM,
6518,1569,1271,85,2836.76,12,Sunday,42.38,0,0,PhonePe,Completed,Food,Android,Arrah,Bihar,Kakinada,Andhra Pradesh,0,1/14/2024,12:38:36 PM,
6519,1686,296,725,3298.81,10,Saturday,59.69,1,0,GPay,Pending,Utilities,iOS,Bathinda,Punjab,Patiala,Punjab,0,10/14/2023,10:32:07 AM,
6520,990,662,441,6169.1,18,Friday,77.83,1,0,GPay,Failed,Education,Android,Gwalior,Madhya Pradesh,Rajpur Sonarpur,West Bengal,1,1/5/2024,6:27:21 PM,
6521,1141,968,992,91391.35,22,Thursday,81.7,1,0,PhonePe,Pending,Food,Android,Tirupati,Andhra Pradesh,Sikar,Rajasthan,1,2/8/2024,10:13:30 PM,
6522,1424,269,290,852.61,22,Saturday,-13.31,0,0,GPay,Failed,Utilities,Windows,Meerut,Uttar Pradesh,Varanasi,Uttar Pradesh,0,3/9/2024,10:32:03 PM,
6523,1718,934,268,15609.19,20,Tuesday,44.27,1,0,BHIM,Failed,Food,Android,Ahmedabad,Gujarat,Gwalior,Madhya Pradesh,1,4/23/2024,8:59:03 PM,
6524,1530,1063,113,78562.68,23,Monday,-55.56,1,1,PhonePe,Pending,Healthcare,iOS,Thiruvananthapuram,Kerala,Visakhapatnam,Andhra Pradesh,1,12/11/2023,11:21:46 PM,
6525,1418,803,74,63087.27,18,Wednesday,89.89,1,0,PhonePe,Completed,Utilities,iOS,Rajpur Sonarpur,West Bengal,Purnia,Bihar,1,3/6/2024,6:45:31 PM,
6526,630,1289,602,4041.47,22,Saturday,68.89,1,0,BHIM,Failed,Utilities,Android,Maheshtala,West Bengal,Gulbarga,Karnataka,1,3/9/2024,10:16:38 PM,
6527,1888,293,287,5182.68,16,Monday,63.75,1,0,PhonePe,Completed,Shopping,Android,Loni,Uttar Pradesh,Rewa,Madhya Pradesh,0,8/7/2023,4:14:20 PM,
6528,553,347,84,17168.55,19,Tuesday,91.51,1,0,PayTM,Completed,Shopping,Android,Tiruvottiyur,Tamil Nadu,Bijapur,Karnataka,0,3/14/2023,7:00:23 PM,
6529,515,449,201,10780.59,16,Wednesday,45.38,1,0,PhonePe,Pending,Shopping,Android,Kochi,Kerala,Ranchi,Jharkhand,0,4/19/2023,4:05:42 PM,
6530,1843,1205,301,5398.22,23,Sunday,55.18,1,1,BHIM,Completed,Utilities,iOS,Guwahati,Assam,Jammu,Jammu and Kashmir,0,6/23/2024,11:10:52 PM,
6531,1540,1272,800,35019.29,17,Wednesday,15.97,1,0,PayTM,Failed,Shopping,Android,Patna,Bihar,Prayagraj,Uttar Pradesh,1,9/27/2023,5:50:25 PM,
6532,723,278,454,14683.69,18,Monday,-85.14,1,0,PhonePe,Pending,Utilities,Android,Visakhapatnam,Andhra Pradesh,Bangalore,Karnataka,1,8/7/2023,6:07:26 PM,
6533,812,597,147,16807.11,11,Friday,-90.69,1,0,PhonePe,Completed,Travel,Android,Davanagere,Karnataka,Bathinda,Punjab,0,3/8/2024,11:59:05 AM,
6534,640,355,576,56567.92,10,Saturday,93.35,1,0,PhonePe,Pending,Shopping,Android,Dehradun,Uttarakhand,Pimpri-Chinchwad,Maharashtra,1,4/29/2023,10:16:00 AM,
6535,1563,1413,476,7620.15,0,Sunday,-42.43,1,1,BHIM,Pending,Food,Android,Davanagere,Karnataka,Rajkot,Gujarat,0,5/14/2023,12:00:34 AM,
6536,28,1273,25,16889.32,4,Saturday,12.61,1,1,PhonePe,Completed,Food,Android,Jaipur,Rajasthan,Rohtak,Haryana,1,12/23/2023,4:51:55 AM,
6537,321,911,582,2272.5,18,Friday,-65.99,0,0,GPay,Pending,Education,Android,Kanpur,Uttar Pradesh,Ozhukarai,Puducherry,0,1/20/2023,6:52:50 PM,
6538,1671,1266,849,14561.78,22,Monday,-31,1,0,PhonePe,Failed,Travel,Android,Hubli-Dharwad,Karnataka,Rohtak,Haryana,1,6/24/2024,10:48:06 PM,
6539,1424,186,377,8272.78,0,Friday,97.54,1,1,PhonePe,Failed,Healthcare,Android,Meerut,Uttar Pradesh,South Dumdum,West Bengal,1,12/29/2023,12:09:05 AM,
6540,1326,37,111,15430.78,18,Wednesday,-17.07,1,0,GPay,Failed,Travel,Other,Tiruvottiyur,Tamil Nadu,Malegaon,Maharashtra,0,11/1/2023,6:04:35 PM,
6541,718,467,396,16492.14,19,Sunday,20.94,1,0,BHIM,Failed,Shopping,Android,Panihati,West Bengal,Purnia,Bihar,1,4/7/2024,7:21:35 PM,
6542,1083,963,988,14299.48,0,Friday,-53.32,1,1,PhonePe,Failed,Food,Android,Mirzapur,Uttar Pradesh,Patna,Bihar,1,3/3/2023,12:44:28 AM,
6543,1991,241,555,13892.5,11,Saturday,-2.19,1,0,PhonePe,Completed,Shopping,iOS,Guntur,Andhra Pradesh,Srinagar,Jammu and Kashmir,0,6/24/2023,11:07:12 AM,
6544,656,635,492,65694.06,15,Monday,31.13,1,0,PayTM,Completed,Education,Android,Kolhapur,Maharashtra,Shivamogga,Karnataka,1,9/11/2023,3:07:56 PM,
6545,1738,1186,486,14762.26,14,Saturday,-54.86,1,0,GPay,Completed,Utilities,Android,Gwalior,Madhya Pradesh,Agra,Uttar Pradesh,0,9/9/2023,2:32:25 PM,
6546,237,829,73,12513.74,11,Thursday,-20.25,1,0,BHIM,Failed,Utilities,Windows,Bhavnagar,Gujarat,Loni,Uttar Pradesh,1,6/27/2024,11:38:28 AM,
6547,528,579,76,9883.1,16,Monday,-14.86,1,0,GPay,Failed,Shopping,iOS,Hapur,Uttar Pradesh,Pune,Maharashtra,0,1/15/2024,4:39:14 PM,
6548,596,26,957,7212.64,23,Saturday,-69.07,1,1,GPay,Pending,Education,Android,Bally,West Bengal,Gwalior,Madhya Pradesh,0,3/25/2023,11:41:31 PM,
6549,1001,576,40,9142.67,16,Thursday,-46.89,1,0,PayTM,Failed,Utilities,Android,Ulhasnagar,Maharashtra,Avadi,Tamil Nadu,0,11/9/2023,4:25:59 PM,
6550,499,1080,953,4029.38,17,Tuesday,-50.92,1,0,GPay,Pending,Shopping,Android,Firozabad,Uttar Pradesh,Amritsar,Punjab,0,3/7/2023,5:18:06 PM,
6551,297,804,234,19812.11,15,Friday,-23.33,1,0,PhonePe,Failed,Utilities,Android,Navi Mumbai,Maharashtra,Guntur,Andhra Pradesh,0,11/3/2023,3:20:42 PM,
6552,1266,1231,783,18310.92,23,Monday,-97.94,1,1,PhonePe,Failed,Education,Android,Amravati,Maharashtra,Tiruppur,Tamil Nadu,1,3/4/2024,11:07:54 PM,
6553,646,1221,648,8356.28,8,Tuesday,-48.95,1,0,GPay,Completed,Healthcare,Android,Bhilwara,Rajasthan,Sangli-Miraj & Kupwad,Maharashtra,0,1/3/2023,8:11:15 AM,
6554,879,1037,479,9883.65,11,Friday,56.91,1,0,PhonePe,Pending,Travel,iOS,Faridabad,Haryana,Durg,Chhattisgarh,0,4/5/2024,11:08:33 AM,
6555,1140,300,820,12613.05,16,Sunday,-76.69,1,0,PhonePe,Completed,Shopping,Android,Muzaffarnagar,Uttar Pradesh,Dewas,Madhya Pradesh,0,7/16/2023,4:59:38 PM,
6556,1233,283,672,65917.6,2,Friday,80.73,1,1,GPay,Pending,Shopping,Android,Delhi,Delhi,Kakinada,Andhra Pradesh,1,4/19/2024,2:38:22 AM,
6557,573,948,638,8006.88,2,Sunday,94.36,1,1,PhonePe,Failed,Healthcare,iOS,Bhagalpur,Bihar,Bijapur,Karnataka,1,6/23/2024,2:40:02 AM,
6558,23,1288,432,4807.88,23,Sunday,-53.21,1,1,GPay,Failed,Shopping,Android,Farrukhabad,Uttar Pradesh,Hyderabad,Telangana,1,6/23/2024,11:29:50 PM,
6559,1400,430,566,4632,9,Saturday,-36.64,1,0,GPay,Completed,Shopping,Android,Salem,Tamil Nadu,Jodhpur,Rajasthan,0,5/13/2023,9:23:20 AM,
6560,953,1418,39,13188.32,4,Friday,89.87,1,1,PhonePe,Failed,Shopping,Android,Ludhiana,Punjab,Amritsar,Punjab,1,5/5/2023,4:25:45 AM,
6561,910,311,318,86196.66,23,Saturday,-11.74,1,1,PhonePe,Pending,Shopping,Android,Nizamabad,Telangana,Kozhikode,Kerala,1,4/27/2024,11:47:26 PM,
6562,1120,1034,483,16435.34,21,Thursday,0.53,1,0,PhonePe,Failed,Shopping,Android,Rajkot,Gujarat,Bangalore,Karnataka,1,2/22/2024,9:37:44 PM,
6563,4,81,402,8833.11,18,Friday,12.67,1,0,GPay,Completed,Shopping,Android,Alwar,Rajasthan,Gurgaon,Haryana,0,4/28/2023,6:55:06 PM,
6564,900,636,514,17170.95,2,Sunday,27.79,1,1,BHIM,Completed,Utilities,Android,Kolhapur,Maharashtra,Darbhanga,Bihar,1,11/12/2023,2:09:25 AM,
6565,1162,1436,329,1998.7,23,Thursday,44.01,0,1,PayTM,Completed,Travel,Android,Parbhani,Maharashtra,Bangalore,Karnataka,0,3/2/2023,11:57:18 PM,
6566,528,420,76,18385.06,21,Tuesday,-97.92,1,0,PhonePe,Completed,Utilities,iOS,Hapur,Uttar Pradesh,Mysore,Karnataka,0,2/21/2023,9:16:45 PM,
6567,431,760,719,11317.47,13,Wednesday,57.22,1,0,PhonePe,Pending,Utilities,Android,Ulhasnagar,Maharashtra,Thrissur,Kerala,0,4/24/2024,1:09:15 PM,
6568,141,565,938,10652.94,10,Wednesday,-56.29,1,0,PayTM,Failed,Utilities,Android,Kirari Suleman Nagar,Delhi,Visakhapatnam,Andhra Pradesh,1,12/20/2023,10:46:24 AM,
6569,799,58,32,7499.66,23,Sunday,35.86,1,1,PayTM,Completed,Education,iOS,Latur,Maharashtra,Pali,Rajasthan,0,2/4/2024,11:03:43 PM,
6570,1978,1435,394,13071.52,2,Friday,-26.78,1,1,GPay,Failed,Utilities,iOS,Rajahmundry,Andhra Pradesh,Bharatpur,Rajasthan,0,4/21/2023,2:25:05 AM,
6571,1558,1215,195,14460.91,21,Tuesday,-34.39,1,0,GPay,Completed,Food,Android,Srinagar,Jammu and Kashmir,Bellary,Karnataka,0,1/2/2024,9:25:35 PM,
6572,529,1395,80,14672.73,2,Sunday,12.02,1,1,PhonePe,Failed,Food,Other,Pimpri-Chinchwad,Maharashtra,Thiruvananthapuram,Kerala,1,1/15/2023,2:32:15 AM,
6573,1491,596,102,48965.44,20,Friday,42.35,1,0,GPay,Pending,Utilities,Android,Surat,Gujarat,Cuttack,Odisha,1,4/5/2024,8:17:05 PM,
6574,1330,375,323,3541.67,22,Saturday,-19.41,1,0,GPay,Completed,Utilities,Android,Delhi,Delhi,Purnia,Bihar,0,10/7/2023,10:06:23 PM,
6575,1197,1457,228,2509.06,18,Friday,-90.16,0,0,PayTM,Failed,Utilities,Android,Sonipat,Haryana,Sikar,Rajasthan,0,5/12/2023,6:21:50 PM,
6576,1132,710,139,4869.04,13,Monday,19.31,1,0,PhonePe,Completed,Shopping,Android,Bellary,Karnataka,Lucknow,Uttar Pradesh,0,12/4/2023,1:19:10 PM,
6577,1501,1310,361,6431.89,19,Monday,59.67,1,0,PayTM,Completed,Utilities,Windows,Gorakhpur,Uttar Pradesh,Dhule,Maharashtra,0,6/12/2023,7:27:33 PM,
6578,1044,294,153,7117,7,Monday,-35.15,1,0,PhonePe,Completed,Travel,Android,Kolhapur,Maharashtra,Tiruppur,Tamil Nadu,0,8/21/2023,7:07:50 AM,
6579,1803,668,568,3781.04,18,Friday,96.93,1,0,PhonePe,Failed,Utilities,Other,Mira-Bhayandar,Maharashtra,Jalandhar,Punjab,0,11/24/2023,6:37:55 PM,
6580,727,92,139,7806.85,5,Monday,69.74,1,1,BHIM,Completed,Shopping,Android,Muzaffarnagar,Uttar Pradesh,Maheshtala,West Bengal,0,11/13/2023,5:15:28 AM,
6581,1555,1386,985,11645.31,22,Friday,-27.85,1,0,GPay,Pending,Food,iOS,Warangal,Telangana,Warangal,Telangana,0,9/1/2023,10:14:20 PM,
6582,835,1234,522,5322.02,20,Friday,40.45,1,0,PhonePe,Completed,Travel,Android,Rajpur Sonarpur,West Bengal,Vijayawada,Andhra Pradesh,0,10/13/2023,8:46:32 PM,
6583,1229,417,777,17939.76,1,Friday,-63.36,1,1,PhonePe,Completed,Shopping,iOS,Jhansi,Uttar Pradesh,Jalandhar,Punjab,1,3/29/2024,1:00:23 AM,
6584,959,580,894,10911.57,13,Sunday,70.36,1,0,PhonePe,Pending,Utilities,Android,Shahjahanpur,Uttar Pradesh,Durgapur,West Bengal,0,6/25/2023,1:44:19 PM,
6585,207,1112,989,19276.22,18,Wednesday,-31.58,1,0,PhonePe,Completed,Utilities,Android,Bellary,Karnataka,Tumkur,Karnataka,0,5/29/2024,6:18:30 PM,
6586,936,1046,157,98802.18,14,Wednesday,-95.56,1,0,PhonePe,Completed,Utilities,Android,Purnia,Bihar,Dhule,Maharashtra,1,4/10/2024,2:01:39 PM,
6587,1959,475,464,1322.11,6,Monday,56.34,0,0,GPay,Failed,Utilities,Android,Nellore,Andhra Pradesh,Guntur,Andhra Pradesh,0,1/23/2023,6:39:58 AM,
6588,1406,1395,259,19461.17,11,Friday,67.43,1,0,PayTM,Completed,Food,Other,Mangalore,Karnataka,Mumbai,Maharashtra,0,6/30/2023,11:26:08 AM,
6589,1504,740,681,69950.64,9,Saturday,44.08,1,0,PhonePe,Pending,Travel,Android,Rourkela,Odisha,Gandhidham,Gujarat,1,5/4/2024,9:59:07 AM,
6590,1271,1099,390,14345.65,21,Monday,39.09,1,0,PhonePe,Completed,Travel,Android,Vasai-Virar,Maharashtra,Ajmer,Rajasthan,0,2/27/2023,9:56:16 PM,
6591,1666,592,929,15438.05,12,Sunday,-58.88,1,0,PhonePe,Completed,Food,Android,Eluru,Andhra Pradesh,Junagadh,Gujarat,0,2/26/2023,12:44:25 PM,
6592,1790,46,810,6671.77,5,Sunday,-94.05,1,1,PayTM,Pending,Shopping,Android,Muzaffarnagar,Uttar Pradesh,Pimpri-Chinchwad,Maharashtra,0,5/28/2023,5:30:02 AM,
6593,897,988,617,907.05,11,Friday,92.81,0,0,BHIM,Pending,Shopping,iOS,Sangli-Miraj & Kupwad,Maharashtra,Baranagar,West Bengal,0,3/17/2023,11:08:31 AM,
6594,24,820,188,85120.99,19,Thursday,-33.39,1,0,PhonePe,Completed,Utilities,Android,Madurai,Tamil Nadu,Kanpur,Uttar Pradesh,1,2/2/2023,7:59:56 PM,
6595,1645,1120,661,11477.08,16,Monday,64.06,1,0,GPay,Completed,Utilities,Android,Bokaro,Jharkhand,Dewas,Madhya Pradesh,0,9/11/2023,4:52:18 PM,
6596,1435,632,657,80206.37,8,Thursday,-96.19,1,0,PhonePe,Pending,Education,iOS,Rewa,Madhya Pradesh,Ahmedabad,Gujarat,1,1/19/2023,8:56:09 AM,
6597,1010,1264,806,17007.42,12,Thursday,58.84,1,0,PayTM,Pending,Education,Android,Sikar,Rajasthan,Dhanbad,Jharkhand,0,11/16/2023,12:08:04 PM,
6598,1984,145,196,3596.86,5,Saturday,83.1,1,1,PhonePe,Failed,Food,iOS,Avadi,Tamil Nadu,Jamnagar,Gujarat,0,8/12/2023,5:11:03 AM,
6599,1098,920,810,13847.39,8,Monday,-46.28,1,0,PhonePe,Completed,Utilities,Android,Sagar,Madhya Pradesh,Patiala,Punjab,0,6/17/2024,8:30:25 AM,
6600,1931,843,85,16595.35,16,Monday,33.83,1,0,PhonePe,Completed,Healthcare,Android,Bharatpur,Rajasthan,Hyderabad,Telangana,0,6/24/2024,4:59:55 PM,
6601,662,461,125,70034.99,11,Friday,27.22,1,0,PhonePe,Completed,Utilities,Android,Tiruppur,Tamil Nadu,Kanpur,Uttar Pradesh,1,4/12/2024,11:04:16 AM,
6602,1921,1241,732,7912.44,3,Tuesday,-44.52,1,1,PayTM,Completed,Utilities,Android,Madurai,Tamil Nadu,Parbhani,Maharashtra,0,8/8/2023,3:59:43 AM,
